id,name,name_en,name_translated,name_local,name_suffix,rating,rating_local,level,parents,latitude,longitude,timezone,state,country,class_slug,class_name,marker,categories,tags,wikipedia_link,official_link,address,address_is_approximated,opening_hours_raw,opening_hours_note,admission,phone,email,description_text,description_provider,description_link,description_translation_provider,area,media_square,media_square_attribution,media_landscape,media_landscape_attribution,media_portrait,media_portrait_attribution
poi:34842,"Erotic Museum","Erotic Museum","Erotic Museum","Erotisch Museum","Amsterdam, Nederland",0.25544428290269,0.22840992593599,poi,"poi:864|poi|De Wallen,city:16|city|Amsterdam,region:489|state|North Holland,poi:37052598|country|Nederland,continent:1|continent|Europe",52.3739131,4.8992098,Europe/Amsterdam,"North Holland",Nederland,discovering:museum,Museum,discovering-museum,discovering,"Erotics|Erotic Museum|Museum",,http://www.erotisch-museum.nl/,"Oudezijds Achterburgwal 54, 1012 DP Amsterdam, Netherlands",,"Mo-Su 09:30-22:00","Sun - Thu: 11 am - 1 am | Fri - Sat: 11 am - 2 am","General admission: €7","020 6278954",office@janot.com,"Amsterdam is known to be one of the most open-minded cities regarding the erotic industry. Take a walk in this unique museum featuring various paintings, cartoons, artefacts and others, all of which have an educational and entertainment purpose. One of the floors focuses solely on Sado-Masochism, while others are more of a mix of various fetishes.",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363130303131.jpg,"{""title"":""Erotic Museum in Red Lights District in Amsterdam."",""title_url"":""http://commons.wikimedia.org/wiki/File:Erotic_Museum_in_Red_Lights_District_in_Amsterdam_(3931245180).jpg"",""author"":""Michal Osmenda"",""author_url"":""http://www.flickr.com/people/97006177@N00"",""other"":null,""license"":""CC BY-SA 2.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/2.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363130303131.jpg,"{""title"":""Erotic Museum in Red Lights District in Amsterdam."",""title_url"":""http://commons.wikimedia.org/wiki/File:Erotic_Museum_in_Red_Lights_District_in_Amsterdam_(3931245180).jpg"",""author"":""Michal Osmenda"",""author_url"":""http://www.flickr.com/people/97006177@N00"",""other"":null,""license"":""CC BY-SA 2.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/2.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363130303131.jpg,"{""title"":""Erotic Museum in Red Lights District in Amsterdam."",""title_url"":""http://commons.wikimedia.org/wiki/File:Erotic_Museum_in_Red_Lights_District_in_Amsterdam_(3931245180).jpg"",""author"":""Michal Osmenda"",""author_url"":""http://www.flickr.com/people/97006177@N00"",""other"":null,""license"":""CC BY-SA 2.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/2.0""}"
poi:55308,"House with the Gnomes","House with the Gnomes","House with the Gnomes","Huis met de Kabouters","de Pijp, Amsterdam, Netherlands",0.23998763264219,0.29041490237226,poi,"poi:28051870|neighbourhood|Zuid,region:2019749|neighbourhood|de Pijp,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3559984,4.904199,Europe/Amsterdam,"North Holland",Netherlands,sightseeing:statue,Statue,sightseeing-statue,sightseeing,"Neo-Gothic Architecture|Swiss Chalet|Historic Building|Sculpture|Statue|Building",https://en.wikipedia.org/wiki/Huis_met_de_Kabouters,,"Ceintuurbaan 251, 1074 Amsterdam, Netherlands",,,,,,,"The Huis met de Kabouters is a 19th-century building in Amsterdam, so named because the facade is decorated with two figures of gnomes. The building has held rijksmonument status since 1984.The house is at Ceintuurbaan 251-255 in the De Pijp district, near the Nieuwe Amstelbrug bridge across the river Amstel. The building is 27 metres in width, 13 metres in depth and 17 metres in height, and consists of three separate houses, each with a ground floor, three residential storeys and an attic storey.",wikipedia,https://en.wikipedia.org/wiki/Huis_met_de_Kabouters,wikipedia,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832373539363531.jpg,"{""title"":""Huis met de Kabouters, Ceintuurbaan, Amsterdam. Detail of the roof."",""title_url"":""http://commons.wikimedia.org/wiki/File:Huis_met_de_kabouters_amsterdam_detail.jpg"",""author"":""Jvhertum"",""author_url"":""http://commons.wikimedia.org/wiki/User:Jvhertum"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3833373232333239.jpg,"{""title"":""Huis met de Kabouters, Ceintuurbaan, Amsterdam"",""title_url"":""https://commons.wikimedia.org/wiki/File:Huis_met_de_kabouters_amsterdam.jpg"",""author"":""Jvhertum"",""author_url"":""http://commons.wikimedia.org/wiki/User:Jvhertum"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3833373232333239.jpg,"{""title"":""Huis met de Kabouters, Ceintuurbaan, Amsterdam"",""title_url"":""https://commons.wikimedia.org/wiki/File:Huis_met_de_kabouters_amsterdam.jpg"",""author"":""Jvhertum"",""author_url"":""http://commons.wikimedia.org/wiki/User:Jvhertum"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}"
poi:63293,"Flower Canal","Flower Canal","Flower Canal",Bloemgracht,"Centrum, Amsterdam, Netherlands",0.22513259522722,0.20130620586727,poi,"poi:27999929|neighbourhood|Centrum,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3745728,4.8802106,Europe/Amsterdam,"North Holland",Netherlands,other:water:canal,Canal,other-water,sightseeing|hiking,"360° Content|Canal|Strolling Area",,,"Between Lijnbaansgracht and Prinsengracht, Amsterdam, North Holland, 1015, Netherlands",,,,,,,"One of the smaller canals of Amsterdam, lined with trees, occasional cafés and residential houses. It's not very touristy and it provides great photo-taking opportunities. In the past, this place was known for its sugar and dye factories. There are plenty bridges crossing the canal. If you want to see the real, genuine Amsterdam, you should definitely come here.",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432303135353630.jpg,"{""title"":""Jordaan, Amsterdam, Netherlands"",""title_url"":""https://commons.wikimedia.org/wiki/File:Jordaan,_Amsterdam,_Netherlands_-_panoramio.jpg"",""author"":""Rokus C"",""author_url"":""http://www.panoramio.com/user/247620?with_photo_id=2586145"",""other"":null,""license"":""CC BY 3.0"",""license_url"":""http://creativecommons.org/licenses/by/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432303135353632.jpg,"{""title"":""KAM_5978"",""title_url"":""https://commons.wikimedia.org/wiki/File:KAM_5978_(9256270111).jpg"",""author"":""kevinmcgill"",""author_url"":""http://www.flickr.com/people/42479008@N02"",""other"":null,""license"":""CC BY-SA 2.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/2.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432303135353630.jpg,"{""title"":""Jordaan, Amsterdam, Netherlands"",""title_url"":""https://commons.wikimedia.org/wiki/File:Jordaan,_Amsterdam,_Netherlands_-_panoramio.jpg"",""author"":""Rokus C"",""author_url"":""http://www.panoramio.com/user/247620?with_photo_id=2586145"",""other"":null,""license"":""CC BY 3.0"",""license_url"":""http://creativecommons.org/licenses/by/3.0""}"
poi:828,"Stedelijk Museum Amsterdam","Stedelijk Museum Amsterdam","Stedelijk Museum Amsterdam","Stedelijk Museum Amsterdam","Amsterdam, Netherlands",0.22451048777501,0.23308101645517,poi,"city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3579073,4.879838,Europe/Amsterdam,"North Holland",Netherlands,discovering:gallery:art,"Art Gallery",discovering-gallery-art,discovering|traveling,"Jackson Pollock|Paul Cézanne|Henri Matisse|Marc Chagall|Wassily Kandinsky|Van Gogh|Art Museum|Amsterdam Holland Pass|Modern Art|Contemporary Art|Art Gallery|Museum|Andy Warhol|Design Museum|Kazimir Malevich|I Amsterdam City Card",https://en.wikipedia.org/wiki/Stedelijk_Museum_Amsterdam,https://www.stedelijk.nl/,"Paulus Potterstraat 13 | 1071 CX Amsterdam, Netherlands",,"Mo-Su 10:00-18:00","Daily: 10 am -  6 pm (Fri til 10 pm)","Adults: €17,50 | Students (under 29): €9 | Children (under 18): free",+31205732911,info@stedelijk.nl,"The Stedelijk Museum Amsterdam, colloquially known as the Stedelijk, is a museum for modern art, contemporary art, and design located in Amsterdam, Netherlands.The 19th century building was designed by Adriaan Willem Weissman and the 21st century wing with the current entrance was designed by Benthem Crouwel Architects. It is located at the Museum Square in the borough Amsterdam South, where it is close to the Van Gogh Museum, the Rijksmuseum, and the Concertgebouw.The collection comprises modern and contemporary art and design from the early 20th century up to the 21st century. It features artists such as Vincent van Gogh, Wassily Kandinsky, Ernst Ludwig Kirchner, Marc Chagall, Henri Matisse, Jackson Pollock, Karel Appel, Andy Warhol, Willem de Kooning, Marlene Dumas, Lucio Fontana, and Gilbert & George.In 2015, the museum had an estimated 675,000 visitors.",wikipedia,https://en.wikipedia.org/wiki/Stedelijk_Museum_Amsterdam,wikipedia,7605,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3833363038363735.jpg,"{""title"":""Fuga Futuri, Alex Vermeulen, Stedelijk Museum Amsterdam (NL) 1996"",""title_url"":""http://commons.wikimedia.org/wiki/File:Fuga_Futuri_Stedelijk_Museum.jpg"",""author"":""Sandermander"",""author_url"":""http://commons.wikimedia.org/wiki/User:Sandermander"",""other"":null,""license"":""CC BY-SA 4.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/4.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383633303038.jpg,"{""title"":""Stedelijk Museum, Paulus Potterstraat. Het originele bestand staat hier en wordt hier gebruikt."",""title_url"":""http://commons.wikimedia.org/wiki/File:Stedelijk1.jpg"",""author"":""bMA"",""author_url"":null,""other"":null,""license"":null,""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3833363038363735.jpg,"{""title"":""Fuga Futuri, Alex Vermeulen, Stedelijk Museum Amsterdam (NL) 1996"",""title_url"":""http://commons.wikimedia.org/wiki/File:Fuga_Futuri_Stedelijk_Museum.jpg"",""author"":""Sandermander"",""author_url"":""http://commons.wikimedia.org/wiki/User:Sandermander"",""other"":null,""license"":""CC BY-SA 4.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/4.0""}"
poi:60524,"De Bloem Windmill","De Bloem Windmill","De Bloem Windmill","De Bloem","West, Amsterdam, Netherlands",0.21756640459023,0.2988830360314,poi,"poi:27996686|neighbourhood|West,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3847385,4.8601815,Europe/Amsterdam,"North Holland",Netherlands,sightseeing:mill:windmill,windmill,sightseeing,sightseeing,"360° Content|Historic Building|Windmill",https://nl.wikipedia.org/wiki/De_Bloem,http://www.molens.nl/english/,"Haarlemmerweg 465, | 1055 PK Amsterdam, Netherlands",,,"Open to the public only during National Windmill Day (second Saturday and Sunday in May). ",,"+31 20 682 3004",g.sch@kpnplanet.nl,"Even though it is still turning, this former flour mill is now used as an office. It is open to the public only during National Windmill Day (second Saturday and Sunday in May).",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432343035373635.jpg,"{""title"":""De Bloem Windmill"",""title_url"":null,""author"":""Sygic Traveler"",""author_url"":""https://travel.sygic.com"",""other"":null,""license"":""All rights reserved"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432343035373635.jpg,"{""title"":""De Bloem Windmill"",""title_url"":null,""author"":""Sygic Traveler"",""author_url"":""https://travel.sygic.com"",""other"":null,""license"":""All rights reserved"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393231303836.jpg,"{""title"":""Molino más grande de la ciudad de Amsterdam"",""title_url"":""https://commons.wikimedia.org/wiki/File:Molen_%22De_Bloem%22_(Amsterdam).jpg"",""author"":""Munon"",""author_url"":""http://commons.wikimedia.org/wiki/User:Munon"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}"
poi:50849,"Café Winkel 43","Café Winkel 43","Café Winkel 43","Winkel 43","Amsterdam, Nederland",0.20866324683626,0.23145589043484,poi,"region:1935143|poi|Grachtengordel,city:16|city|Amsterdam,region:489|state|North Holland,poi:37052598|country|Nederland,continent:1|continent|Europe",52.3790747,4.886186,Europe/Amsterdam,"North Holland",Nederland,eating:cafe,Café,eating-cafe,eating,Desserts|Restaurant|Café|Pies,,http://www.winkel43.nl/,"Noordermarkt 43, | 1015 NA Amsterdam, Netherlands",,,"Mon: 7 am - 1 am | Tue - Thu: 8 am - 1 am | Fri: 8 am - 3 am | Sat: 7 am - 3 am | Sun: 10 am - 1 am",,"+312 06 230 223",info@winkel43.nl,"This café is very popular among tourists and locals. It's thought to believe that it offers more than just apple pie because it is so tasty that hardly anyone orders something else. It's a definite must-visit, even if you are not a fan of this particular pie. This café might change your mind.",,,,69,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363039393538.jpg,"{""title"":""Winkel 43"",""title_url"":null,""author"":""Martin Kucera"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363039393538.jpg,"{""title"":""Winkel 43"",""title_url"":null,""author"":""Martin Kucera"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832363039393538.jpg,"{""title"":""Winkel 43"",""title_url"":null,""author"":""Martin Kucera"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":null}"
poi:60530,"Southern Church Amsterdam","Southern Church Amsterdam","Southern Church Amsterdam",Zuiderkerk,"Amsterdam, Netherlands",0.20615149826373,0.18433392955578,poi,"city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3703092,4.8997651,Europe/Amsterdam,"North Holland",Netherlands,other:place_of_worship:church,Church,other-place_of_worship-church,sightseeing,"Renaissance Architecture|Protestant|Historic Building|Church",https://en.wikipedia.org/wiki/Zuiderkerk,http://www.zuiderkerkamsterdam.nl/,"Zuiderkerkhof 72, 1011 WB Amsterdam, Netherlands",,,,,"+31 20 308 0399",info@zuiderkerkamsterdam.nl,"The Zuiderkerk is a 17th-century Protestant church in the Nieuwmarkt area of Amsterdam, the capital of the Netherlands. The church played an important part in the life of Rembrandt and was the subject of a painting by Claude Monet.The Zuiderkerk was the city's first church built specifically for Protestant services. It was constructed between 1603 and 1611 and stands on the Zuiderkerkhof square near the Sint Antoniesbreestraat. The distinctive church tower, which dominates the surrounding area, was not completed until 1614 and contains a carillon of bells built by the brothers Hemony, installed in 1656 along with four bells which are rang monthly? |  | The design of the church in Amsterdam Renaissance style is by Hendrick de Keyser, who was also buried in the church in 1621. A memorial stone was placed on top of his tomb in 1921.",wikipedia,https://en.wikipedia.org/wiki/Zuiderkerk,wikipedia,1255,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393234313439.jpg,"{""title"":""Amsterdam"",""title_url"":""https://commons.wikimedia.org/wiki/File:Amsterdam-IMG_0154.JPG"",""author"":""Dohduhdah"",""author_url"":""http://commons.wikimedia.org/wiki/User:Dohduhdah"",""other"":null,""license"":""Public domain"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393234313439.jpg,"{""title"":""Amsterdam"",""title_url"":""https://commons.wikimedia.org/wiki/File:Amsterdam-IMG_0154.JPG"",""author"":""Dohduhdah"",""author_url"":""http://commons.wikimedia.org/wiki/User:Dohduhdah"",""other"":null,""license"":""Public domain"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383239313735333033.jpg,"{""title"":""Amsterdam - Zuiderkerk and Raamgracht"",""title_url"":""https://commons.wikimedia.org/wiki/File:Amsterdam_-_Zuiderkerk_and_Raamgracht.JPG"",""author"":""Remi Mathis"",""author_url"":""http://commons.wikimedia.org/wiki/User:Remi_Mathis"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}"
poi:56785,"Xtracold Icebar Amsterdam","Xtracold Icebar Amsterdam","Xtracold Icebar Amsterdam",Icebar,"Centrum, Amsterdam, Netherlands",0.20372717482378,0.20946442473498,poi,"poi:27999929|neighbourhood|Centrum,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3664159,4.8999752,Europe/Amsterdam,"North Holland",Netherlands,going_out:bar:ice,"Ice Bar",going_out-bar,going_out,"Amsterdam Holland Pass|Bar|Ice Bar|I Amsterdam City Card|Entertainment District",,http://www.xtracold.com/,"Amstel 194-196, | 1017 AG Amsterdam, Netherlands",,,"Mon - Thu: 12:30 pm - 1 am | Fri, Sat: noon - 2:40 am | Sun: noon - 1 am | (Last admission one hour before closing.) | Aug: noon - 2:40 am |  | Reservation required. Without a reservation admission may be denied.","Adults: €19.50 |  | The bar offers special tickets as well, please, refer to the official website for detailed information.","+31 20 320 5700",info@xtracold.com,"This entire bar is made out of ice (about 60 tonnes of it), including glasses and furniture. Do not wear shorts if you want to come here because it's -10°C inside and you will only be provided with a jacket and gloves to warm you up. 3 free drinks are included in the price of the admission ticket.",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d38313239353833363234.jpg,"{""title"":""Xtracold Icebar de Amsterdã"",""title_url"":null,""author"":""Tulio Chuff"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":""http://creativecommons.org/licenses/by/4.0/""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d38313239353833343339.jpg,"{""title"":""Xtracold Icebar de Amsterdã"",""title_url"":null,""author"":""Tulio Chuff"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":""http://creativecommons.org/licenses/by/4.0/""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d38313239353833363234.jpg,"{""title"":""Xtracold Icebar de Amsterdã"",""title_url"":null,""author"":""Tulio Chuff"",""author_url"":null,""other"":null,""license"":""CC-BY-SA"",""license_url"":""http://creativecommons.org/licenses/by/4.0/""}"
poi:5882,"He Hua Temple","He Hua Temple","He Hua Temple","Fo Guang Sha He Hua Temple","Chinatown, Amsterdam, Nederland",0.20008592620369,0.20572063332284,poi,"poi:26645940|neighbourhood|Chinatown,city:16|city|Amsterdam,region:489|state|North Holland,poi:37052598|country|Nederland,continent:1|continent|Europe",52.3737459,4.900069,Europe/Amsterdam,"North Holland",Nederland,other:place_of_worship:temple,Temple,other-place_of_worship-temple,sightseeing,"Chinatown|Place of Worship|Buddhist|Church|Temple",http://nl.wikipedia.org/wiki/He_Hua_Tempel,http://www.ibps.nl/,"Zeedijk 106-118, 1012 Amsterdam, Netherlands",,,"Mon: closed | Tue - Sat: noon - 5 pm | Sun: 10 am - 5 pm |  | Closed on Jan 1. |  | Guided tours for individuals or small groups are given on Sat at 2 pm, 3 pm and 4 pm, and take approximately 30 minutes. No appointment is needed.","Tour A: (Introduction to Buddhism and explanation on the symbols in the temple) | Adults: €5  | Students: €2.50 |  | Tour B: (Introduction to Buddhism and explanation on the symbols in the temple + meditation session) | Adults: €8 | Students: €5.50","+31 20 420 2357",ibpsholland@gmail.com,"If you walk around Chinatown, don't miss out on this traditionally built Buddhist temple, which was opened in 2000.  |  | The temple organises free workshops, for example in calligraphy. Come here to meditate, marvel at the architecture of this historically inspired building or just to take a stroll in the quiet environment.",,,,329,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832343932383035.jpg,"{""title"":""He Hua tempel"",""title_url"":""http://commons.wikimedia.org/wiki/File:Hehuatempel2.JPG"",""author"":""Helanhuaren"",""author_url"":""http://commons.wikimedia.org/wiki/User:Helanhuaren"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832343932383035.jpg,"{""title"":""He Hua tempel"",""title_url"":""http://commons.wikimedia.org/wiki/File:Hehuatempel2.JPG"",""author"":""Helanhuaren"",""author_url"":""http://commons.wikimedia.org/wiki/User:Helanhuaren"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3832343932383035.jpg,"{""title"":""He Hua tempel"",""title_url"":""http://commons.wikimedia.org/wiki/File:Hehuatempel2.JPG"",""author"":""Helanhuaren"",""author_url"":""http://commons.wikimedia.org/wiki/User:Helanhuaren"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}"
poi:60528,"Statue of Anne Frank","Statue of Anne Frank","Statue of Anne Frank","Statue of Anne Frank","Scheldebuurt, Amsterdam, Netherlands",0.19741704417017,0.38393758685711,poi,"poi:31939944|neighbourhood|Scheldebuurt,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3455583,4.9002296,,"North Holland",Netherlands,sightseeing:statue,Statue,sightseeing-statue,discovering|sightseeing,"Anne Frank|Sculpture|Memorial|Statue|Art",,,"62 Merwedeplein, Amsterdam 1078NG, Netherlands",1,,,,,,"This memorial to one of Amsterdam's best-known historical figures is one of the most popular sights in the city. Take a picture of this brave girl whose diary became a priceless piece of literature thanks to its historical significance.",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393233323237.jpg,"{""title"":""Anne Frank"",""title_url"":""https://commons.wikimedia.org/wiki/File:Anne_Frank,_Merwedeplein_Amsterdam.JPG"",""author"":""Gus Maussen"",""author_url"":""http://commons.wikimedia.org/wiki/User:Augustinus_Wilhelmus"",""other"":null,""license"":""CC BY-SA 3.0 nl"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0/nl/deed.en""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393233323237.jpg,"{""title"":""Anne Frank"",""title_url"":""https://commons.wikimedia.org/wiki/File:Anne_Frank,_Merwedeplein_Amsterdam.JPG"",""author"":""Gus Maussen"",""author_url"":""http://commons.wikimedia.org/wiki/User:Augustinus_Wilhelmus"",""other"":null,""license"":""CC BY-SA 3.0 nl"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0/nl/deed.en""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d3839393233323237.jpg,"{""title"":""Anne Frank"",""title_url"":""https://commons.wikimedia.org/wiki/File:Anne_Frank,_Merwedeplein_Amsterdam.JPG"",""author"":""Gus Maussen"",""author_url"":""http://commons.wikimedia.org/wiki/User:Augustinus_Wilhelmus"",""other"":null,""license"":""CC BY-SA 3.0 nl"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0/nl/deed.en""}"
poi:44229,"De Kaaskamer Cheese Shop","De Kaaskamer Cheese Shop","De Kaaskamer Cheese Shop","De Kaaskamer van Amsterdam","Centrum, Amsterdam, Netherlands",0.19721938411972,0.17634712512665,poi,"poi:27999929|neighbourhood|Centrum,poi:20811407|poi|Negen Straatjes,region:1935143|poi|Grachtengordel,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.3688284,4.883856,Europe/Amsterdam,"North Holland",Netherlands,shopping:dairy:cheese,"Cheese Shop",shopping,eating|shopping|sightseeing,"360° Content|Cheese Shop|Cheese|Shop",,https://www.kaaskamer.nl/,"Runstraat 7, 1016 GJ Amsterdam, Netherlands",,,"Mon: noon - 6 p.m. | Tue - Fri: 9 a.m. - 6 p.m.  | Sat: 9 a.m. - 5 p.m.  | Sun: noon - 5 p.m.",,"+31 20 623 3483",info@kaaskamer.nl,"A true, genuine cheese shop popular among locals. Every surface is packed with various kinds of cheese, whether it's organic, goat/sheep cheese, smoked cheese from buffalo milk or other specialities like old sheep cheese with sea lavender and gouda with olives, tomatoes and garlic. Some of them don't even have to be refrigerated, so you can take them home as souvenirs.",,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432383130313938.mp4,"{""title"":""De Kaaskamer Cheese Shop"",""title_url"":null,""author"":""Sygic Traveler"",""author_url"":""https://travel.sygic.com"",""other"":null,""license"":""All rights reserved"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432383130313938.mp4,"{""title"":""De Kaaskamer Cheese Shop"",""title_url"":null,""author"":""Sygic Traveler"",""author_url"":""https://travel.sygic.com"",""other"":null,""license"":""All rights reserved"",""license_url"":null}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383432383130313938.mp4,"{""title"":""De Kaaskamer Cheese Shop"",""title_url"":null,""author"":""Sygic Traveler"",""author_url"":""https://travel.sygic.com"",""other"":null,""license"":""All rights reserved"",""license_url"":null}"
poi:13551318,"Amsterdam Centraal",,,"Amsterdam Centraal","Centrum, Amsterdam, Netherlands",0.19589419632189,0.29414391044025,poi,"poi:27999929|neighbourhood|Centrum,poi:15179662|poi|,city:16|city|Amsterdam,region:489|state|North Holland,country:16|country|Netherlands,continent:1|continent|Europe",52.378901,4.9005805,Europe/Amsterdam,"North Holland",Netherlands,traveling:station:train,"Train Station",traveling-station-train,traveling,"Station|Train Station|Public Transport",,,"35E Stationsplein, Amsterdam 1012AB, Netherlands",1,,,,,,,,,,0,https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383335363833333230.jpg,"{""title"":""De nieuwe en tijdelijke hal van het metrostation onder het Stationsplein, geopend op 21 november 2011."",""title_url"":""https://commons.wikimedia.org/wiki/File:2011-11-25_AMS_C_02.jpg"",""author"":""Mojito"",""author_url"":""http://commons.wikimedia.org/wiki/User:Mojito"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383335363833333230.jpg,"{""title"":""De nieuwe en tijdelijke hal van het metrostation onder het Stationsplein, geopend op 21 november 2011."",""title_url"":""https://commons.wikimedia.org/wiki/File:2011-11-25_AMS_C_02.jpg"",""author"":""Mojito"",""author_url"":""http://commons.wikimedia.org/wiki/User:Mojito"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}",https://media-cdn.sygictraveldata.com/media/612664395a40232133447d33247d383335363833333230.jpg,"{""title"":""De nieuwe en tijdelijke hal van het metrostation onder het Stationsplein, geopend op 21 november 2011."",""title_url"":""https://commons.wikimedia.org/wiki/File:2011-11-25_AMS_C_02.jpg"",""author"":""Mojito"",""author_url"":""http://commons.wikimedia.org/wiki/User:Mojito"",""other"":null,""license"":""CC BY-SA 3.0"",""license_url"":""http://creativecommons.org/licenses/by-sa/3.0""}"
